X,SigmoidX,Y
-63.47,-0.5,-0.496946
-63.46,-0.5,-0.496927
-63.45,-0.5,-0.496922
-63.44,-0.5,-0.496883
-63.43,-0.5,-0.496868
-63.42,-0.5,-0.496845
-63.41,-0.5,-0.496833
-63.4,-0.5,-0.496811
-63.39,-0.5,-0.496799
-63.38,-0.5,-0.496782
-63.37,-0.5,-0.496766
-63.36,-0.5,-0.496752
-63.35,-0.5,-0.496741
-63.34,-0.5,-0.496725
-63.33,-0.5,-0.49671
-63.32,-0.5,-0.496699
-63.31,-0.5,-0.496685
-63.3,-0.5,-0.496671
-63.29,-0.5,-0.496656
-63.28,-0.5,-0.49665
-63.27,-0.5,-0.49664
-63.26,-0.5,-0.496631
-63.25,-0.5,-0.496615
-63.24,-0.5,-0.496613
-63.23,-0.5,-0.496603
-63.22,-0.5,-0.496597
-63.21,-0.5,-0.496587
-63.2,-0.5,-0.496582
-63.19,-0.5,-0.496574
-63.18,-0.5,-0.496566
-63.17,-0.5,-0.496558
-63.16,-0.5,-0.496556
-63.15,-0.5,-0.496554
-63.14,-0.5,-0.496546
-63.13,-0.5,-0.496544
-63.12,-0.5,-0.496541
-63.11,-0.5,-0.496532
-63.1,-0.5,-0.49654
-63.09,-0.5,-0.49655
-63.08,-0.5,-0.49654
-63.07,-0.5,-0.496531
-63.06,-0.5,-0.496534
-63.05,-0.5,-0.496539
-63.04,-0.5,-0.496547
-63.03,-0.5,-0.496539
-63.02,-0.5,-0.496544
-63.01,-0.5,-0.496552
-63,-0.5,-0.496552
-62.99,-0.5,-0.496557
-62.98,-0.5,-0.496573
-62.97,-0.5,-0.496571
-62.96,-0.5,-0.496573
-62.95,-0.5,-0.49658
-62.94,-0.5,-0.496589
-62.93,-0.5,-0.496592
-62.92,-0.5,-0.496604
-62.91,-0.5,-0.49661
-62.9,-0.5,-0.496624
-62.89,-0.5,-0.496639
-62.88,-0.5,-0.496652
-62.87,-0.5,-0.496656
-62.86,-0.5,-0.496669
-62.85,-0.5,-0.496675
-62.84,-0.5,-0.496697
-62.83,-0.5,-0.496711
-62.82,-0.5,-0.496722
-62.81,-0.5,-0.496732
-62.8,-0.5,-0.496748
-62.79,-0.5,-0.496764
-62.78,-0.5,-0.496783
-62.77,-0.5,-0.496798
-62.76,-0.5,-0.496817
-62.75,-0.5,-0.496838
-62.74,-0.5,-0.496851
-62.73,-0.5,-0.496869
-62.72,-0.5,-0.496888
